file,meeting_title,year,bucket,use_case,description,evidence_joined,n_evidence,n_customer_quotes,n_voxel_quotes,has_customer_quote,min_quote_len,avg_quote_len
9cf59bde-7476-40cd-98e0-1a29c45a536b.json,Peak Ridge Works + Voxel - Intro Call,2024,nonsafety,Integrate with existing camera infrastructure (no hardware replacement),They need a solution that overlays on their current camera system and infrastructure rather than replacing cameras or NVR.,We have our own camera system and infrastructure now. | We're not looking to replace that. | So we integrate with your existing security cameras. | So our software just overlays on top of your existing security cameras.,4,2,2,True,34,52.5
9cf59bde-7476-40cd-98e0-1a29c45a536b.json,Peak Ridge Works + Voxel - Intro Call,2024,nonsafety,Upgrade legacy NVR/VMS with AI capabilities,They are exploring AI-enabled software because their current NVR/VMS is falling behind and lacks AI features.,"Be interested or looking, we've had the same in VR software for several years. | It works, but it seems to be falling behind. | They don't do any kind of AI or anything like that.",3,3,0,True,44,57.7
9ef26ef2-778c-4fdd-9a77-d1b07e9d2840.json,Cobalt Plant Industrial + Voxel IT/Network call,2024,nonsafety,Pilot Voxel on an existing fixed-camera area,Use an existing fixed-camera area and available site infrastructure to run a Voxel pilot and validate basic performance.,"there are a number of cameras in that area already. | That's probably going to be the easiest from an integration standpoint because you have existing cameras there and the supporting infrastructure is already in place. | Yeah, we have what we need there to support a test. | But as for the lay-down area, I think maybe it will be good to test you guys' equipment there and see how it works for us.",4,2,2,True,51,97.2
9ef26ef2-778c-4fdd-9a77-d1b07e9d2840.json,Cobalt Plant Industrial + Voxel IT/Network call,2024,nonsafety,Monitoring across dispersed facilities,Enable monitoring across dispersed facilities using movable camera setups where permanent infrastructure is limited.,"we don't have a closed site. We are working in the desert, you know, it's already, like, under the, like, for 100 kilometers and more. | The construction moves forward, so the cameras will have to be on a mobile unit with a portable setup in place. | whether we might be able to use an alternative setup, because one approach may not be reliable enough for what we need. | we can use a separate setup for each camera if needed. It adds complexity and cost, but it can be done. | It's really something we would like to explore.",5,4,1,True,47,102.8
9ef26ef2-778c-4fdd-9a77-d1b07e9d2840.json,Cobalt Plant Industrial + Voxel IT/Network call,2024,nonsafety,Prevent theft/tampering of mobile camera units,Address physical security for mobile camera units in remote areas to prevent theft or removal of equipment.,"maybe think about maybe how they can help us with mobile units with but as how to secure it from... | Theft, because there are some people come and collect it. | this should be decided by our top management also, about the security of these cameras, how we can install it there and ensure that it will not be removed.",3,3,0,True,57,103.7
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,safety,End-of-aisle stop compliance enforcement,"Monitor and reduce ""no-stop at end of aisle"" events, assess whether recent increases are anomalies, and evaluate enforcement tactics such as posting personnel at intersections.",There's an increase in no-stop at end of aisle. | He placed our modified duty guys in the intersections that should have helped out decrease it. | you've done a lot of work to reduce the no-stops.,3,3,0,True,47,63.3
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,safety,Ergonomic improper bending and overreaching reduction,"Detect improper lifting and overreaching, identify hotspots by camera/time, and coach employees to lift properly to reduce ergonomic risks.","It looks like biggest opportunity there is in proper bending. | some uptick and overreaching. | what I wanted to highlight today was the ergonomics, the improper bend and overreaching in addition to the no-stops. | They're bending at the hip, not the knees. | I'm just kind of trying to think of, just trying to figure out how to, you know, get that, the lifting, you know, properly.",5,5,0,True,29,74.2
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,safety,Adjust ergonomics detection for exoskeleton users,"Request the ability to tune or adjust ergonomic detection sensitivity given exoskeleton use, to reduce pings that may not reflect unsafe lifting.","obviously with the exoskeleton just kind of, I mean, I'm just, you know, I would watch a video and I feel like, okay, well, you know, they picked it up just regular, you know, maybe not, you know, fully using their like, you know, legs, right, to pick up the cases or it's a little bit like off their body. | and then it'll just like ping it right away. | And I mean, is there any adjustments on those ergonomic improper bends? | So improper bend and overreaching, we can't modify because it's based on the Posture Risk Index classification system.",4,4,0,True,44,134.8
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,safety,PIT-to-PIT proximity hazard analysis for layout changes,Review PIT-to-PIT proximity events and consider changes to facility design or layout to mitigate collision risk.,"To pit proximity, that's an interesting one. I think we should look at those. | I'm always interested in those because sometimes that's something we can address with, you know, design or layout of the DC.",2,2,0,True,77,100.5
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,safety,Aisle obstruction monitoring,Identify and reduce obstructions such as pallets left in aisles that create hazards for pedestrians and equipment.,What's obstruction? | That's like pallets and aisles.,2,2,0,True,19,25.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,safety,Safety vest compliance tracking,"Track and improve safety vest compliance across sites, noting recent decreases in incidents.",You've actually seen a pretty sharp decrease in safety vest incidents.,1,1,0,True,70,70.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,safety,Heatmaps to identify safety hotspots,"Use heatmaps to localize where and when incidents occur (e.g., specific aisles and times) to focus interventions.",I know you guys are heatmaps beta testers. | And almost all of it is concentrated to the Aisle Camera 3. | it shows you that these two sections are where a lot of this is occurring. | the most prominent occurrence is Wednesdays around 3 a.m..,4,4,0,True,42,58.2
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,safety,Actions workflow to assign and track safety corrective actions,"Leverage the new Actions workflow to create prescriptive next steps, assign owners, set due dates, and follow through on safety incident resolutions.","We're actually launching a new tool today that just went live for all of our customers that will up-level a little bit of your coaching and incident resolution processes based on the old workflow that you guys were using. | create action | It gives prescriptive next steps in terms of how you can address this. | It allows for people to be assigned to different areas as well, and you can also subscribe in order to follow the event from start to finish. | you can also include a due date. | The suggested actions is something I'd point to your attention, because this is based on the most common interventions that our customers take. | I mean, for us, this is going be super helpful. | now it's just clicking on it. We don't necessarily need to type it all in.",8,8,0,True,13,92.6
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,nonsafety,Actions workflow for incident and task management,"Use the Actions workflow to streamline assignment, accountability, due dates, and suggested actions, reducing manual typing and improving follow-through.","create action | It gives prescriptive next steps in terms of how you can address this. | It allows for people to be assigned to different areas as well, and you can also subscribe in order to follow the event from start to finish. | you can also include a due date. | The suggested actions is something I'd point to your attention, because this is based on the most common interventions that our customers take. | I mean, for us, this is going be super helpful. | now it's just clicking on it. We don't necessarily need to type it all in.",7,7,0,True,13,74.3
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,nonsafety,Year-over-year incident trend reporting and comparison,Generate reports to see trends by area and compare incident volumes year-over-year to quantify improvement.,"see how we're trending in the different areas and see how there's some areas that we've seen notable improvements, some areas that we need to see improvement | is there any way you can tell me from last year, this month, how much, like we have 47,000 right now, but how much we had in the last year on this time? | I want to compare the number to this one that I have right now. | If you go into reports, that's available as well.",4,4,0,True,49,105.2
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022,nonsafety,Facial recognition to identify individuals in footage,"Desire to tag individuals in video (facial ID) to link events to specific employees, aiding other camera reviews for mistakes and accountability.","are you now able to actually put a name onto, like, someone that we know, okay, if this, like, they could, AI can actually, like, know who that person is? Like facial ID? | No, that's not part of our plans currently. | we do have other kind of camera reviews for like mistakes and things like that, you know, that'll really, and it would just like help us out a lot on trying to figure out, you know, that on the other side",3,3,0,True,43,139.0
a1cd5278-e378-441c-a467-aeb78a5b4432.json,Union Track Dynamics / Voxel Monthly Sync,2023,safety,No-pedestrian zone and PIT-to-person proximity around barrier pole/outfeed/battery area,Add a camera and scope a no-pedestrian zone and/or PIT-to-person proximity to prevent pedestrians entering the area where a barrier pole is being struck and caused an injury.,"What I was talking about, Casey, was trying to put a camera by either door 28C, the outfeed pallets, and or the right in front of the battery changers for the poll and stuff. | We an uptick of people going into a certain area and hitting a kind of a barrier pole. | I guess the last time that person hit the barrier pole, one of the magnets got stuck to the truck and was kind of swinging around and kind of hit somebody in the face. | So it looks like maybe a no-pedestrian zone or, you know, with the pits in particular, maybe a pit-to-person proximity. | We don't want that at all. | No one, really no one going in there. | That's the pole that keeps getting hit.",7,6,1,True,26,92.6
a1cd5278-e378-441c-a467-aeb78a5b4432.json,Union Track Dynamics / Voxel Monthly Sync,2023,safety,Aisle obstruction and pallet buildup monitoring and remediation,"Monitor and reduce pallet buildup/obstructions in narrow aisles (e.g., Aisle Cluster B/C) using Voxel events and heatmaps, while redirecting traffic and clearing areas to reduce risk.","I like that view that you had there, if you want to show them, because, yeah, because that also shows a buildup of palettes there, and that's something that I would like to, you know, you could get rid of a couple of things with that. | A 20-25% spike. | a lot of the events are happening within the first a few cameras. So Aisle Cluster B, Aisle Cluster C | I can open the heat map just to see where this is happening more specifically. | know 27 is actually pretty packed. | I'm trying to get some of the pallet traffic back into the room that it needs to be in.",6,3,3,True,15,91.5
a1cd5278-e378-441c-a467-aeb78a5b4432.json,Union Track Dynamics / Voxel Monthly Sync,2023,safety,Working at heights fall protection monitoring (cherry pickers),"Use working-at-heights detections to confirm workers on cherry pickers remain attached, and flag cases to verify they are not unlatching.","Working at Heights, I know that is something that we did recently enable for you guys. | From what I see, no, because a lot of them are capturing the people on the cherry picker, and they're, what do you call it? | They're attached to the truck. | So it's good just to check in and make sure that they're still attached and not unlatching themselves.",4,3,1,True,30,85.2
a1cd5278-e378-441c-a467-aeb78a5b4432.json,Union Track Dynamics / Voxel Monthly Sync,2023,safety,High-visibility safety vest compliance monitoring,Track and correct safety vest compliance; a spike traced to one new worker without a vest dropped after providing a vest.,"Specifically, overreaching, down 5-10%, safety vests, 90-100%. | it looks like safety vests are the biggest concern here in terms of volume. | That's just one guy. | He was up there without a vest, and we took a while to get him one. | You see, that's the reason why it came down so much, because they finally gave him a vest. | He's not flagging anymore.",6,2,4,True,20,56.7
a1cd5278-e378-441c-a467-aeb78a5b4432.json,Union Track Dynamics / Voxel Monthly Sync,2023,safety,"Ergonomic risk monitoring (overreaching, improper bend)","Monitor and reduce ergonomic risks such as overreaching and improper bending, with downward trends and many actions categorized as ergonomics.","You can see completed actions by type. | Looks like for you guys, a lot of it is ergo, which makes sense. | Specifically, overreaching, down 5-10%, | Improper bend, 5-10%.",4,0,4,False,21,40.5
a1cd5278-e378-441c-a467-aeb78a5b4432.json,Union Track Dynamics / Voxel Monthly Sync,2023,nonsafety,"Action management workflow with ownership, cross-shift follow-up, timelines, and impact markers","Use Voxel’s actions workflow to assign items to a single owner, enable cross‑shift follow-through, set timelines, and automatically place markers to measure impact on incident trends.","you kind of can assign it to one single person so they can do it rather than a group. | if someone's off, you know, the other ship members can take care of it. They see it, you know, they can follow by, follow through, follow up. | I like the create a timeline for it. | what happens is when an action is completed and it follows a specific, you know, next step, like retrain, you know, part of the team or implement it. | There's a marker that's placed. | Based on this afterwards, how has this impacted the trends for the business and for that particular site?",6,3,3,True,31,91.2
a1cd5278-e378-441c-a467-aeb78a5b4432.json,Union Track Dynamics / Voxel Monthly Sync,2023,nonsafety,Site report and heatmap analytics to find hotspots by camera/time and track outcomes,"Leverage the site report to view 30‑day incident trends, drill into specific cameras, use heatmaps to locate hotspots, see hot times, and add markers to track post‑action outcomes.","So this automatically takes a 30-day view for the previous month. | You can see completed actions by type. | A 20-25% spike. | a lot of the events are happening within the first a few cameras. So Aisle Cluster B, Aisle Cluster C | I can open the heat map just to see where this is happening more specifically. | And it looks like, you know, typically Thursdays around 8 p.m.. Central are your hot days",6,0,6,False,15,64.3
a1cd5278-e378-441c-a467-aeb78a5b4432.json,Union Track Dynamics / Voxel Monthly Sync,2023,nonsafety,Aisle obstruction and pallet buildup monitoring to improve pallet flow,Use detections and analytics to identify pallet buildup in Room 27 and redirect pallet traffic to the correct room to alleviate congestion.,"that also shows a buildup of palettes there, and that's something that I would like to, you know, you could get rid of a couple of things with that. | know 27 is actually pretty packed. | I'm trying to get some of the pallet traffic back into the room that it needs to be in.",3,3,0,True,34,89.7
a4393e52-d7df-4f74-a9ac-48600f2c0007.json,Iron Grid Fabrication / Voxel Monthly Overview,2022,safety,Coach against forks-first forklift driving and PIT-pedestrian near-misses using Voxel clips,"Use Voxel-detected incidents/videos to highlight and correct operators driving forks-first, preventing struck-by events and near-misses with pedestrians.","And one of the things that we've tried pushing here lately has been people driving forks first. | Deanna knows a few months back we had an incident where a supervisor got hit by someone driving forks first. | And a video popped up on Voxel of an operator on a dock truck going around a row of pallets, forks first, with a pallet on his forks, so he wouldn't have seen at any point, and almost hit an individual on foot. | So I was able to use that as a, hey, guys, this is a perfect example of why we don't do that.",4,4,0,True,93,126.5
a4393e52-d7df-4f74-a9ac-48600f2c0007.json,Iron Grid Fabrication / Voxel Monthly Overview,2022,safety,"Identify unsafe dock behaviors (walking backwards, stepping over forks) and drive toolbox talks/start-of-shift coaching","Leverage Voxel clips to surface slip/trip/fall risks like walking backwards while wrapping and walking over forks, then use those clips for toolbox talks or start-of-shift training.","So Canton, just so you know, everybody does this until it's observed, and there's a toolbox talk or a start of shift, so I don't want you to feel like you're being picked on, but let's go through the motion, and I saw it last night. | Individual right here in the blue, he's really getting captured for the improper bend, but what I really look at with this particular individual is he is walking backwards while wrapping. | As we all know, you can't see what's behind you, and that is the number one reason for slips, trips, and falls in our environment. | But as he's walking by, he's literally walking over the forks. | Spend a few minutes, you'll find one training moment.",5,0,5,False,53,132.8
a4393e52-d7df-4f74-a9ac-48600f2c0007.json,Iron Grid Fabrication / Voxel Monthly Overview,2022,safety,Track and close the loop on safety corrective actions with the Actions workflow,"Use Voxel’s Actions feature to assign, progress, and complete safety-related actions, capturing comments and measuring whether actions had the intended impact.","there seems to be some confusion amongst the supervisors about how they navigate it now. | So I have had some think that they click it once and now they're done like it used to be and they didn't understand that they had to go back in and click it a second time and do all that. | But the beauty of this is you get to see, it really closes that loop. | We can track that progress. | Did that action actually have the impact that you wanted?",5,2,3,True,27,85.6
a4393e52-d7df-4f74-a9ac-48600f2c0007.json,Iron Grid Fabrication / Voxel Monthly Overview,2022,safety,Re-scope cameras/zones to maintain accurate safety detections and manageable incident volume,"Adjust camera scopes and zones when incident volume spikes or cameras move, reducing false positives so safety teams can focus on genuine risks.","We re-scoped, got the total daily incidents down. | So, I'm able to actually look through everything and not just be overwhelmed with what I'm looking at over and over again. | If you have cameras that have moved or you have just a spike in trends, it could be a potential that the camera has moved. | And now we need to re-scope.",4,2,2,True,28,80.2
a4393e52-d7df-4f74-a9ac-48600f2c0007.json,Iron Grid Fabrication / Voxel Monthly Overview,2022,nonsafety,Track and close the loop on safety corrective actions with the Actions workflow,"Use Voxel’s Actions feature to assign owners, move items through stages, add comments, and verify impact for better operational accountability.","there seems to be some confusion amongst the supervisors about how they navigate it now. | So I have had some think that they click it once and now they're done like it used to be and they didn't understand that they had to go back in and click it a second time and do all that. | But the beauty of this is you get to see, it really closes that loop. | We can track that progress.",4,2,2,True,27,92.8
a4393e52-d7df-4f74-a9ac-48600f2c0007.json,Iron Grid Fabrication / Voxel Monthly Overview,2022,nonsafety,Re-scope cameras/zones to manage alert volume and reduce false positives,Continuously adjust camera scopes when views change or trends spike to keep alert volume manageable and maintain data quality.,"We re-scoped, got the total daily incidents down. | If you have cameras that have moved or you have just a spike in trends, it could be a potential that the camera has moved. | And now we need to re-scope.",3,1,2,True,28,66.3
a4393e52-d7df-4f74-a9ac-48600f2c0007.json,Iron Grid Fabrication / Voxel Monthly Overview,2022,nonsafety,Review dashboard metrics and product enhancements to identify opportunities,Run through Voxel dashboard metrics across sites to spot trends and discuss product enhancements that can be leveraged.,I typically run through dashboard metrics to understand where opportunities lie and make sure you guys are open to hearing about our product enhancements and what you can leverage from that perspective as well. | Just wanted to briefly walk through some of the metrics.,2,0,2,False,56,133.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,safety,Near-miss detection and proactive monitoring,Use computer vision to detect near misses and people–equipment interactions to enable proactive intervention before incidents occur.,"how it picks up near misses, people and equipment interactions, and then the data compilation and interactive reporting if we want our foremen to get those, or if we want to keep it in the HSC department at first, so we can take a more proactive approach before issues become bigger problems. | We want to get to where we're in front of it in a more proactive. | Leading indicator type scenario that are lagging.",3,3,0,True,49,135.3
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,safety,Forklift and vehicle–pedestrian interaction monitoring,"Monitor equipment–employee interfaces, material movement, and traffic flow to reduce collision and near-collision risks in a consolidated facility.","the equipment and employee interface, right? Loading, unloading material to, you know, movie material. | in the new facility, in or around other shops, because we're going to be in one house. | but we're ramping up. We could very well see 100 to 200 in that facility, in and around equipment, and not only like forklifts, but also rotating equipment, saws, and so on and so forth.",3,3,0,True,86,124.7
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,safety,Ergonomic risk detection and coaching,"Identify ergonomic strain risks (e.g., bending behaviors) across fabrication tasks to reduce injuries.","Well, a lot of it is ergonomics with what we do and what we make.",1,1,0,True,65,65.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,safety,PPE compliance and restricted area controls,"Enforce PPE requirements and zone controls (e.g., welding areas) by alerting when people enter without proper PPE.","Maybe there is a welding area that, you know, if you're not wearing the proper PPE, people can't be in that area. | the ergonomics, PPE, vehicle safety, and area, yeah, spills, yeah, that's our environmental, yeah, all that looks good.",2,1,1,True,113,116.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,safety,Spill detection and timely cleanup alerts,"Detect spills (e.g., paint) and alert if not cleaned within a set time to prevent slip/trip hazards and environmental issues.","maybe you guys are painting something within the facility and paint spills. Well, I want to be alerted if the paint is sitting on the ground for more than a few minutes and no one's cleaning it up. We're going to be able to alert you in real time that that happened. | spills, yeah, that's our environmental, yeah, all that looks good.",2,1,1,True,66,166.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,safety,Safety analytics and interactive reporting across shops,"Compile safety data into interactive reports for foremen and HSC to drive leading indicators, recognition programs, and cross-shop communication.","interactive reporting if we want our foreman to get those, or we just want to keep it in the HSC department and then ease into that at an earlier date | We have a reporting process as well as an inspection process and an observation. We use a system called HammerTech. We enter all that data, but that's lagging indicators is what they are. | We could tie a recognition program to it, right, if they bring it up versus AI bringing it up and then having the discussions and building more of a collaborative effort because we've got five different shops, right? | And the value I see in this system is it's communication across the board, right?... You're not siloing the information. It's overall, how is our fabrication shop performing when it comes to safety?",4,4,0,True,150,187.8
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,safety,Incident investigation via video review,Use recorded camera footage to review and investigate safety incidents after they occur.,"New facility, security cameras are going in, and they're going to be used for, like, security. And then, honestly, I'm the district HSC manager, so if they have any incidents, we can go back to the video and try to do some investigation type work, and so on and so forth.",1,1,0,True,271,271.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,nonsafety,Facility security monitoring with CCTV,Deploy cameras in the new facility primarily for security purposes.,"New facility, security cameras are going in, and they're going to be used for, like, security.",1,1,0,True,94,94.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,nonsafety,Open door monitoring for security,Alert when doors are left open or open unexpectedly to address security concerns.,"I mean, I like the open door thing for the security reasons too as well.",1,1,0,True,72,72.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023,nonsafety,Safety analytics and interactive reporting across shops,Compile safety data into interactive reports for foremen and HSC to support performance tracking and cross-team communication.,"interactive reporting if we want our foreman to get those, or we just want to keep it in the HSC department and then ease into that at an earlier date | We have a reporting process as well as an inspection process and an observation. We use a system called HammerTech. We enter all that data, but that's lagging indicators is what they are. | And the value I see in this system is it's communication across the board, right?... You're not siloing the information. It's overall, how is our fabrication shop performing when it comes to safety?",3,3,0,True,150,178.3
a6f38a70-7a43-434d-9102-4337a7092020.json,Granite Transit Materials- Use Case Discovery ,2024,safety,Four-pin walk-around/pin unlock detection with real-time alerts,Detect whether drivers perform the required four-corner pin unlock walk-around before container lifts and push real-time alerts to Yard Operations/managers so they can intervene and prevent unsafe lifts and damage.,"And it's the importance of having those pins, what would you say, pins unlocked for the successful lift up of a container. | So that's the biggest thing is the safety of the movement of these 60,000 plus pound containers throughout the port. | So it's not an extremely hazardous issue, but when it happens, damage happens. | You know, I've seen semi-trucks be lifted up in the air because they forgot to latch their entire four pins. | And one of the safety measures is, the operator of the ROS crane is supposed to be able to recognize that lift. | Lifting an un-pinned chassis, but an algorithm like this could possibly benefit a little bit more to make sure an OTR driver is doing the right process. | You know, real-time alerts would be something because what we have is called the Yard Operations, and they are the ones that monitor the movement of containers. | Probably, um, a push notification, but obviously it's going to go straight to this department. | And it could be something good where the manager gets a push notification and he can relay right to a clerk out there and say, hey, please go check. | the biggest thing I'm interested in is, and Carter has expressed this too, is just making sure somebody hits all four corners. | So there's going to be times, but if you could have, like, four circles, and where every circle gets hit, four, four, four, one, two, three, four, that I could see something like that being suitable. | I mean, that might be an iterative use case where we start out dumb and just monitoring whether or not the operator is doing a 360. | We're not seeing if they're actually doing pins. That's going to take a closer camera.",13,11,2,True,78,125.5
a6f38a70-7a43-434d-9102-4337a7092020.json,Granite Transit Materials- Use Case Discovery ,2024,nonsafety,Role/shift/incident-specific dashboards (“boards”) for operations,"Provide personalized dashboards filtered by role, shift, incident type, and camera so operations teams can monitor their areas and fix problems; prepare these boards for leadership review.","let's get that up so that if Solomon does join the next one, we've got some boards to show them that are role-specific, shift-specific, incident-specific. | The boards are the personalized dashboards based on shift, based on incident type, based on camera. | The whole goal is to put this into operations hands. So if we can narrow it down to each department, that way they can monitor their areas and be vigilant on fixing their problems. | We'll get that spun up, and then we could demo it for him next time we speak.",4,1,3,True,77,127.5
a7293f69-af12-41b7-bfa9-a904e3bffa11.json,Meridian Works Operations MMS / Voxel - site safety touch base,2024,nonsafety,Sensitive-inventory monitoring pilot,"Meridian Works Operations has a specific maintenance need, and the team discussed an early-stage pilot to address it.","We're going to do a pilot. | The timing is still being worked through. | of what that will entail, but they had a very specific maintenance need, and we are exploring ways to support it. | So we put together an early concept to review last week, and we'll keep working on it. | And so, but the maintenance kind of issue came up as top priority. | So we put together a way to meet that.",6,0,6,False,26,61.7
aa25a518-3873-4bb4-bcf3-00a214467aa3.json,Trail Works Operations / Voxel Sync,2024,safety,Forklift and pedestrian proximity monitoring (PIT-to-person and PIT-to-PIT),Monitor and reduce PIT-to-pedestrian and PIT-to-PIT interactions in small mills with heavy fork‑truck traffic to lower collision risk.,"there are a couple of areas that, you know, we're looking to develop with him, specifically the pit-to-person proximity of this feeding. And that's something you guys do have enabled as use cases. | The other is pit-to-pit and pit-to-pedestrian is something that, because of our smaller-sized mills, we have a lot of fork-truck traffic for the size of what we are, and that doesn't keep me up at night, I guess, but I feel we're vulnerable in that respect. | And person-to-pit proximity within the past about a month has dropped by 20-35%.",3,1,2,True,80,177.7
aa25a518-3873-4bb4-bcf3-00a214467aa3.json,Trail Works Operations / Voxel Sync,2024,safety,Ergonomic risk monitoring and mitigation in manual operations,"Detect and address ergonomic issues from manual tasks like roll wrapping, pulling broke, and lifting heavy bags, using insights to implement controls (e.g., lift tables) to reduce strains.","Well, ergonomics for sure. | I we do a lot more manual stuff because we're a smaller scale mill where we do a lot of manual roll wrapping and pulling broke, which we'll call pulling broke, which leads to, I'll call it ergonomic issues, strains, and things like that. | So we've really tried to use Voxel to improve our safety performance. | And we did do some immediate improvements right away with some pallet lifts and stuff. | People were lifting 50. | a heavy load or a heavy load bags, and we ended up getting some lift tables to put it up at height so you're not bending. | We saw some immediate benefit, but I think that that's diminished.",7,7,0,True,23,89.7
aa25a518-3873-4bb4-bcf3-00a214467aa3.json,Trail Works Operations / Voxel Sync,2024,safety,Prioritize actionable ergonomic alerts and reduce noise,"Filter and condense high volumes of ergonomic detections to focus teams on the few events they can act on, avoiding overwhelm and targeting fixable issues.","So I'll get like, well, it's roughly probably 150 videos a day, right? | And say if 80 of them are ergo, probably one or two or something that I can do something about, right? | There may be other things I can do something about, but there's other limitations, whether I'd have to invest capital or for something that I know I would not be able to do. | So the ergo has been challenging for me. | Because otherwise, you know, we give you a large data set to work with, right? | But at the same time, some customers will say, well, I need a very condensed view. | I'm finding it to be incredibly useful from a high level, just show me some hotspots and get me there quickly. | that was a little bit of the purpose behind the heat maps, just to show concentrated areas of repeated risk and activity.",8,4,4,True,40,97.0
aa25a518-3873-4bb4-bcf3-00a214467aa3.json,Trail Works Operations / Voxel Sync,2024,safety,Use Voxel video for safety coaching and union collaboration,"Leverage Voxel video clips in quarterly roundtables to coach employees and drive behavior changes, with union support and participation.","I have quarterly roundtables, and I take snippets of the video from Voxel, show it to the teams. | You know, I have my mill managers present with, you know, the top three intriguing things or things that they caught either on Voxel or on other cameras that we've pulled. | We were able to integrate this with the union, too. | They've been very supportive. | We show the people, like, here's the video, right? What did you do wrong? How can we improve it? You know, if you've any ideas, but you can't do it like this anymore.",5,5,0,True,29,102.6
aa25a518-3873-4bb4-bcf3-00a214467aa3.json,Trail Works Operations / Voxel Sync,2024,safety,Re-scope cameras to monitor the right risks and repurpose low-yield cameras,"Re-scope and repurpose cameras to check for different safety issues in different locations, especially at Lionsdale where current setup yields few detections, to gain better visibility.","we were wanting to re-scope a few of the cameras to check for different things in different locations and maybe repurpose another camera because our Lionsdale mill doesn't get a lot of hits on Voxel, and we're trying to figure out a better way to see.",1,1,0,True,251,251.0
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Stop sign compliance (no-stops) monitoring,"Monitor and enforce complete stops at stop signs/doorways for pedestrians and powered industrial trucks (PITs), focusing on known hotspots and shifts.","We're going to start with no-stops. | So we set up that rule that there needs to be a complete stop at that stop sign. | Came through there and didn't stop at all. | And there's a lot of video, very similar to that, where they're, you know, not slowing down, let alone stopping. | And we know that, you know, as they're coming through here, obviously, a stop through the aisle, but also a stop through that doorway. | Would that be a sanitation worker that we just saw there? | Yes.",7,1,6,True,4,66.3
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Person-to-PIT proximity monitoring,"Detect and reduce close interactions between pedestrians and forklifts/pallet jacks on the dock, using heat maps and example clips to coach safer behaviors and timing.","The next one is person-to-pit proximity. | So, you know, where, it's clearly mostly consolidated to the dock area. | And then also it looks like between like 5 p.m.. to 7 p.m.. is when we're seeing the highest frequency of this incident type. | the forklift wasn't looking for a pedestrian, and secondly, the pedestrian wasn't looking for the forklift. | there's an individual wrapping that orange pallet. And you're going to watch this individual walk right up to that pallet jack. | This pallet jack drives right up to that person.",6,0,6,False,40,86.3
